yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
27/03/2023, 03:38:43.9,51.838,-3.246,5.2,0.4,6,0.3, ,NA, BRYNMAWR,GWENT
28/03/2023, 20:31:04.4,51.838,-3.246,5.2,0.7,8,0.4, ,NA, BRYNMAWR,GWENT
