yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
30/05/2019, 01:21:28.8,51.951,-2.925,14.1,1.2,7,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
30/05/2019, 01:21:50.5,51.947,-2.937,15.5,1.4,6,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
