yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
17/02/1986, 06:47:20.5,52.017,-2.9,13.1,1.3,3,0, ,NA, W_OF_HEREFORD,HER&WOR
17/02/1986, 06:48:31.4,52.075,-2.916,11,1.4,3,0, ,NA, W_OF_HEREFORD,HER&WOR
17/02/1986, 06:56:03.9,52.064,-2.935,10.6,1.2,12,0.4, ,NA, W_OF_HEREFORD,HER&WOR
