yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
05/01/2020, 16:57:55.7,51.597,-3.513,5.7,1.5,10,0.4, ,NA, OGMORE_VALE,BRIDGEND
06/01/2020, 02:35:08.7,51.602,-3.523,4.8,1.8,10,0.4, ,NA, OGMORE_VALE,BRIDGEND
