yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
28/09/2021, 04:14:28.0,51.733,-4.637,4.8,1.3,9,0.3, ,NA, AMROTH,PEMBROKESHIRE
28/09/2021, 04:14:45.9,51.735,-4.632,6.2,1.9,10,0.4, ,NA, AMROTH,PEMBROKESHIRE
28/09/2021, 04:31:02.5,51.734,-4.623,5.3,1,6,0.2, ,NA, AMROTH,PEMBROKESHIRE
