yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
02/06/1988, 21:45:28.1,51.71,-3.36,7.8,0.3,4,0.1, ,NA, ABERDARE,MID GLAMORGAN
02/06/1988, 21:46:37.0,51.714,-3.368,6.1,1.2,7,0.3, ,NA, ABERDARE,MID GLAMORGAN
