yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
30/08/2020, 18:10:19.9,51.593,-3.421,2.5,1.3,10,0.3,3,NA, TONYREFAIL,RHONDDA CT
31/08/2020, 00:39:50.1,51.594,-3.418,2,0.8,8,0.2, ,NA, TONYREFAIL,RHONDDA CT
06/09/2020, 10:44:11.8,51.593,-3.412,2.2,1.4,9,0.2, ,NA, TONYREFAIL,RHONDDA CT
12/09/2020, 23:14:01.7,51.591,-3.429,2.2,0.8,6,0.3, ,NA, TONYREFAIL,RHONDDA CT
