yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
25/02/1974, 18:10:48.4,51.64,-3.05,0.1,3.9,NA,NA, ,NA, NEWPORT,
25/02/1974, 20:03:43.5,51.64,-3.12,NA,4.1,NA,NA, ,NA, NEWPORT,
