yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
13/12/2015, 01:39:23.4,51.655,-3.167,9,1.3,7,0.3, ,NA, BLACKWOOD,CAERPHILLY
13/12/2015, 05:28:18.8,51.651,-3.209,5,2.4,12,0.3, ,NA, BLACKWOOD,CAERPHILLY
