yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
27/12/2015, 11:08:47.3,51.662,-3.202,9.3,0.8,4,0.1, ,NA, BLACKWOOD,CAERPHILLY
27/12/2015, 14:33:52.7,51.666,-3.179,11.2,1.8,9,0.3, ,NA, BLACKWOOD,CAERPHILLY
27/12/2015, 21:54:49.0,51.661,-3.183,9,1.8,9,0.2, ,NA, BLACKWOOD,CAERPHILLY
28/12/2015, 22:11:12.9,51.663,-3.174,10.6,1.6,6,0.6, ,NA, BLACKWOOD,CAERPHILLY
30/12/2015, 01:03:52.1,51.662,-3.157,11.4,1.9,7,0.4,2,NA, BLACKWOOD,CAERPHILLY
