yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
11/04/1992, 06:45:38.2,51.643,-3.103,15.5,1.7,12,0.2, ,NA, ABERCARN,GWENT
11/04/1992, 06:54:30.3,51.633,-3.098,15.2,1.2,4,0, ,NA, ABERCARN,GWENT
