yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
08/03/1999, 01:19:51.2,51.711,-3.304,2.2,1.1,NA,NA, ,NA, BEDLINOG,MID GLAMORGAN
18/03/1999, 02:38:22.1,51.714,-3.296,1.9,1.1,NA,NA, ,NA, BEDLINOG,MID GLAMORGAN
