yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
16/05/2021, 15:16:49.4,51.604,-2.804,9,2.9,32,0.3,3,NA, CALDICOT,MONMOUTHSHIRE
16/05/2021, 15:34:12.7,51.602,-2.806,6.9,0.6,4,0, ,NA, CALDICOT,MONMOUTHSHIRE
