yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
05/10/2015, 02:53:38.4,51.663,-3.163,2.2,1,5,0.2, ,NA, NEWBRIDGE,CAERPHILLY
05/10/2015, 03:44:59.1,51.66,-3.16,2.8,1.4,8,0.2, ,NA, NEWBRIDGE,CAERPHILLY
05/10/2015, 09:54:39.6,51.651,-3.145,2.2,0.8,5,0.2, ,NA, NEWBRIDGE,CAERPHILLY
16/10/2015, 00:21:18.0,51.672,-3.168,2.4,0.9,8,0.3, ,NA, NEWBRIDGE,CAERPHILLY
