yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
24/03/2020, 17:01:32.6,51.989,-2.862,15.2,0.5,5,0.1, ,NA, PONTRILAS,HEREFORDSHIRE
24/03/2020, 17:19:20.1,51.985,-2.886,16.1,2.3,15,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
