yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
31/07/1984, 09:01:21.0,51.634,-2.887,0.1,0.3,4,0.1, ,NA, CWMBRAN,GWENT
31/07/1984, 09:01:21.0,51.63,-2.89,0.1,0.3,NA,NA, ,NA, CWMBRAN,GWENT
,,,,,,,,,,,
,,,,,,,,,,,
