yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
22/06/1980, 05:34:49.7,51.68,-3.02,NA,1.8,NA,NA, ,NA, NEWPORT_AREA,
22/06/1980, 12:04:18.8,51.66,-3.02,NA,2.4,NA,NA, ,NA, NEWPORT_AREA,
