yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
30/07/1999, 09:31:12.3,51.689,-3.201,6.4,2.7,NA,NA, ,NA, BARGOED,MID GLAMORGAN
30/07/1999, 22:43:17.8,51.691,-3.188,6.5,1.3,NA,NA, ,NA, BARGOED,MID GLAMORGAN
31/07/1999, 07:33:48.5,51.695,-3.212,7.3,1.1,NA,NA, ,NA, BARGOED,MID GLAMORGAN
