yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
10/10/2001, 02:52:25.3,51.698,-3.255,6.5,3.1,NA,NA,4,NA, BARGOED,MID GLAMORGAN
10/10/2001, 05:01:48.0,51.7,-3.253,5.3,1.6,NA,NA, ,NA, BARGOED,MID GLAMORGAN
