yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
10/10/2001, 02:52:25.3,51.698,-3.255,-0.11827111275225109,2.336831423170743,,,4,, BARGOED,MID GLAMORGAN
10/10/2001, 05:01:48.0,51.7,-3.253,-0.32325268368462595,-0.07533492498752582,,, ,, BARGOED,MID GLAMORGAN
18/10/2001, 03:50:13.6,51.703,-3.255,0.12087405333551958,1.3719648839074354,,,4,, BARGOED,MID GLAMORGAN
22/10/2001, 15:16:48.3,51.702,-3.254,0.06962866060242576,-0.07533492498752582,,, ,, BARGOED,MID GLAMORGAN
28/01/2002, 00:30:09.2,51.702,-3.258,-0.35741627884002175,0.0854761648896919,,, ,, BARGOED,MID GLAMORGAN
28/01/2002, 00:30:14.8,51.7,-3.257,-0.15243470790764693,1.3719648839074354,,, ,, BARGOED,MID GLAMORGAN
12/02/2002, 19:13:16.2,51.701,-3.256,-0.3403344812623238,2.176020333293525,11.0,0.1,4,, BARGOED,MID GLAMORGAN
17/02/2002, 15:44:06.7,51.706,-3.261,-0.8186248134378651,0.5679094345213458,10.0,0.1, ,, BARGOED,MID GLAMORGAN
24/02/2002, 23:18:35.4,51.7,-3.272,-0.6819704328162818,0.0854761648896919,9.0,0.1, ,, BARGOED,MID GLAMORGAN
16/03/2002, 05:07:14.7,51.702,-3.266,-0.8527884085932608,-0.396957104741962,7.0,0.1, ,, BARGOED,MID GLAMORGAN
23/01/2003, 17:34:31.7,51.716,-3.336,0.5308371952002693,-0.2361460148647439,8.0,0.1, ,, MERTHYR TYDFIL,M GLAMO
14/04/2003, 14:35:48.3,51.698,-3.246,-0.8698702061709587,-0.396957104741962,5.0,0.0, ,, BARGOED,MID GLAMORGAN
12/12/2003, 02:39:40.5,51.692,-3.035,1.3849270740851645,-0.8793903743736154,8.0,0.1, ,, PONTYPOOL,GWENT
07/03/2004, 05:26:53.0,51.669,-3.096,-1.0919335746810315,-0.5577681946191797,9.0,0.0, ,, NEWBRIDGE,GWENT
01/08/2005, 21:11:56.2,51.704,-3.173,-0.8869520037486567,-0.7185792844963977,8.0,0.1, ,, BLACKWOOD,GWENT
30/06/2007, 01:49:18.6,51.728,-3.419,0.05254686302472791,-0.5577681946191797,10.0,0.3, ,, ABERDARE,MID GLAMORGAN
16/06/2008, 01:10:14.2,51.598,-3.639,-0.3403344812623238,-0.2361460148647439,6.0,0.3, ,, MAESTEG,BRIDGEND
05/06/2009, 19:42:07.1,51.623,-3.645,-0.6136432425054902,2.015209243416307,22.0,0.5,3,, MAESTEG,BRIDGEND
10/06/2009, 04:59:56.4,51.807,-3.423,0.8724731467542273,0.4070983446441277,12.0,0.3, ,, VAYNOR,MERTHYR TYDFIL
06/10/2009, 05:05:55.4,51.773,-4.101,0.7699823612880397,1.3719648839074354,18.0,0.5, ,, LLANNON,CARMARTHENSHIRE
02/12/2009, 17:52:59.2,51.697,-3.237,0.22336483880170693,0.7287205243985638,12.0,0.3, ,, BARGOED,CAERPHILLY
12/09/2010, 05:14:56.1,51.711,-3.397,0.4454282073117798,-0.5577681946191797,6.0,0.1, ,, ABERDARE,MID GLAMORGAN
11/10/2011, 15:32:17.2,51.798,-3.146,2.0681989771930804,-0.396957104741962,9.0,0.1, ,, BRYNMAWR,GWENT
15/11/2011, 16:05:54.4,51.616,-3.581,0.36001921942329024,-0.2361460148647439,10.0,0.3,2,, MAESTEG,BRIDGEND
16/01/2012, 12:11:50.2,51.668,-3.225,-0.35741627884002175,-1.0402014642508335,4.0,0.1, ,, BARGOED,CAERPHILLY
15/05/2012, 06:41:44.8,51.808,-3.205,0.735818766132644,1.3719648839074354,13.0,0.4, ,, RASSAU,BLAENAU GWENT
08/02/2013, 18:04:22.7,51.681,-3.664,-0.6990522303939797,-0.8793903743736154,6.0,0.4, ,, MAESTEG,BRIDGEND
07/04/2013, 08:08:12.1,51.691,-3.766,0.3429374218455921,-0.7185792844963977,6.0,0.3, ,, NEATH,NEATH PORT TALBOT
08/11/2014, 06:00:56.1,51.693,-3.073,-0.9381973964817504,0.4070983446441277,12.0,0.3, ,, PONTYPOOL,TORFAEN
04/12/2014, 16:07:06.5,51.666,-3.114,-0.18659830306304276,0.4070983446441277,7.0,0.1,2,, NEWBRIDGE,CAERPHILLY
25/02/2015, 10:41:24.9,51.636,-3.594,-0.40866167157311545,0.5679094345213458,12.0,0.3,3,, BLAENGARW,BRIDGEND
02/08/2015, 03:42:27.7,51.729,-4.019,0.05254686302472791,-0.5577681946191797,10.0,0.3, ,, PONTARDDULAIS,SWANSEA
05/10/2015, 02:53:38.4,51.663,-3.163,-0.8527884085932608,-1.0402014642508335,5.0,0.2, ,, NEWBRIDGE,CAERPHILLY
05/10/2015, 03:44:59.1,51.66,-3.16,-0.7502976231270735,-0.396957104741962,8.0,0.2, ,, NEWBRIDGE,CAERPHILLY
13/12/2015, 01:39:23.4,51.655,-3.167,0.30877382669019643,-0.5577681946191797,7.0,0.3, ,, BLACKWOOD,CAERPHILLY
13/12/2015, 05:28:18.8,51.651,-3.209,-0.3744980764177196,1.2111537940302173,12.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 14:33:52.7,51.666,-3.179,0.6845733733995502,0.24628725476690996,9.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 21:54:49.0,51.661,-3.183,0.30877382669019643,0.24628725476690996,9.0,0.2, ,, BLACKWOOD,CAERPHILLY
28/12/2015, 22:11:12.9,51.663,-3.174,0.5820825879333628,-0.07533492498752582,6.0,0.6, ,, BLACKWOOD,CAERPHILLY
30/12/2015, 01:03:52.1,51.662,-3.157,0.7187369685549462,0.4070983446441277,7.0,0.4,2,, BLACKWOOD,CAERPHILLY
01/01/2016, 22:32:21.3,51.664,-3.162,0.12087405333551958,-0.7185792844963977,6.0,0.5, ,, NEWBRIDGE,CAERPHILLY
10/12/2016, 01:22:17.7,51.796,-4.03,0.7870641588657378,0.4070983446441277,8.0,0.3, ,, SARON,CARMARTHENSHIRE
21/01/2017, 21:57:56.8,51.701,-3.174,2.648980094834809,-0.8793903743736154,4.0,0.0, ,, BARGOED,CAERPHILLY
