yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,locality,county,geometry
22/09/2013, 23:06:02.1,51.763,-4.252,2.7,1.4, LLANNON,CARMARTHENSHIRE,POINT (-822353.1525129355 5912133.196187464)
11/05/2012, 18:17:14.2,51.852,-4.416,5.0,1.8, CARMARTHEN,DYFED,POINT (-830800.8037684208 5924953.629575542)
