yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
28/01/1994, 06:05:47.3,51.546,-3.207,-0.23576188935699496,-0.8531250418239738,10.0,0.3, ,, CARDIFF,S GLAMORGAN
18/02/1994, 07:42:53.2,51.964,-2.718,0.4550714486820993,0.015751564202825776,14.0,0.2, ,, HEREFORD,HER & WOR
13/05/1994, 19:52:05.7,51.874,-3.458,0.30627657587367896,-0.1580237570025343,19.0,0.3, ,, BRECON,POWYS
22/06/1994, 22:16:50.3,51.63,-3.134,0.3487893966760848,0.7108528490242653,29.0,0.2, ,, ABERCARN,GWENT
09/07/1994, 21:18:20.4,51.803,-3.029,0.6144945266911208,-0.33179907820789434,14.0,0.3, ,, ABERGAVENNY,GWENT
17/08/1994, 23:50:50.7,51.697,-3.249,-1.1179029210069154,0.7108528490242653,24.0,0.2,3,, BARGOED,MID GLAMORGAN
01/12/1994, 11:05:32.3,51.867,-2.964,1.1140201711193893,-0.8531250418239738,4.0,0.0, ,, ABERGAVENNY,GWENT
13/03/1995, 22:45:10.5,51.553,-3.134,0.09371247186164997,0.8846281702296254,15.0,0.2, ,, CARDIFF,SOUTH GLAMORGAN
29/03/1995, 18:05:08.0,51.774,-3.456,0.39130221747849064,-0.8531250418239738,6.0,0.1, ,, MERTHYR TYDFIL,M GLAM
02/04/1995, 03:46:27.3,51.762,-3.734,-0.08696701654857461,-0.33179907820789434,14.0,0.2, ,, NEATH,WEST GLAMORGAN
04/10/1995, 20:40:27.2,51.71,-4.144,-0.03382599054556736,0.18952688540818546,,, ,, LLANELLI,DYFED
07/12/1995, 14:16:52.2,51.772,-4.173,0.3594176018766862,0.015751564202825776,,, ,, LLANELLI,DYFED
21/04/1996, 18:28:50.4,51.897,-4.202,-0.21450547895579214,1.0584034914349854,,, ,, CARMARTHEN,DYFED
02/06/1996, 21:17:59.2,51.886,-5.073,-0.3951849673660167,0.015751564202825776,,, ,, HAVERFORDWEST,DYFED
26/08/1996, 11:16:52.9,52.031,-3.591,0.7845458099007442,0.8846281702296254,,, ,, SENNYBRIDGE,POWYS
18/11/1996, 00:03:56.4,51.766,-3.838,-0.543979840174437,-1.0269003630293339,,, ,, GLANAMAN,DYFED
14/11/1997, 00:30:45.4,51.627,-3.034,-0.6715183025816545,0.3633022066135455,,, ,, NEWPORT,GWENT
19/11/1997, 13:12:56.4,51.699,-4.243,1.0077381191133747,0.18952688540818546,,, ,, BURRY PORT,DYFED
19/12/1997, 13:17:56.7,51.914,-4.576,-0.6715183025816545,0.015751564202825776,,, ,, NR CARMARTHEN,DYFED
11/02/1998, 20:39:19.3,51.633,-3.014,-0.5758644557762413,1.2321788126403448,,,3,, CWMBRAN,GWENT
16/03/1998, 21:37:53.8,51.727,-2.845,1.698571457152469,-1.0269003630293339,,, ,, USK,GWENT
13/07/1998, 08:20:44.4,52.147,-2.704,0.805802220301947,0.5370775278189052,,, ,, LEOMINSTER,HER & WOR
30/10/1998, 05:27:50.7,51.827,-4.491,0.12559708746345438,0.3633022066135455,,, ,, ST CLEARS,DYFED
23/11/1998, 13:43:34.8,51.701,-3.066,0.46569965388270074,0.7108528490242653,,, ,, PONTYPOOL,GWENT
07/12/1998, 10:50:58.2,51.673,-3.2,-0.31015932576120514,-0.33179907820789434,,, ,, BLACKWOOD,GWENT
