yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
28/01/2002, 00:30:14.8,51.7,-3.257,-0.2447544552579571,1.3415812225865211,,, ,, BARGOED,MID GLAMORGAN
12/02/2002, 19:13:16.2,51.701,-3.256,-0.4272624407756057,2.120658703927854,11.0,0.1,4,, BARGOED,MID GLAMORGAN
17/02/2002, 15:44:06.7,51.706,-3.261,-0.8918282220932567,0.5625037412451885,10.0,0.1, ,, BARGOED,MID GLAMORGAN
24/02/2002, 23:18:35.4,51.7,-3.272,-0.759095141716785,0.09505725244038882,9.0,0.1, ,, BARGOED,MID GLAMORGAN
16/03/2002, 05:07:14.7,51.702,-3.266,-0.9250114921873748,-0.37238923636441085,7.0,0.1, ,, BARGOED,MID GLAMORGAN
04/04/2002, 08:45:46.8,51.662,-3.402,0.03730334054204538,-0.21657374009614416,6.0,0.1, ,, MOUNTAIN ASH,MID GLAMO
20/06/2002, 17:26:41.8,51.567,-3.081,1.0825763485067605,1.9648432076595872,13.0,0.1,3,, CARDIFF,S GLAMORGAN
18/09/2002, 05:20:10.3,51.713,-3.588,-1.0411529375167876,0.7183192375134552,11.0,0.2, ,, GLYN-NEATH,W GLAMORGAN
21/01/2003, 01:40:55.8,51.671,-3.058,0.269586231200871,-0.0607582438278775,7.0,0.1, ,, PONTYPOOL,GWENT
23/01/2003, 17:34:31.7,51.716,-3.336,0.41891094662440176,-0.21657374009614416,8.0,0.1, ,, MERTHYR TYDFIL,M GLAMO
25/01/2003, 19:20:59.4,51.669,-3.052,-0.759095141716785,-0.21657374009614416,10.0,0.1, ,, PONTYPOOL,GWENT
17/03/2003, 10:24:14.2,51.653,-3.06,-0.46044571086972363,-0.8398357251692101,7.0,0.1, ,, CWMBRAN,GWENT
14/04/2003, 14:35:48.3,51.698,-3.246,-0.9416031272344337,-0.37238923636441085,5.0,0.0, ,, BARGOED,MID GLAMORGAN
12/12/2003, 02:39:40.5,51.692,-3.035,1.2484926989773502,-0.8398357251692101,8.0,0.1, ,, PONTYPOOL,GWENT
07/03/2004, 05:26:53.0,51.669,-3.096,-1.1572943828462003,-0.5282047326326772,9.0,0.0, ,, NEWBRIDGE,GWENT
01/08/2005, 21:11:56.2,51.704,-3.173,-0.9581947622814927,-0.6840202289009438,8.0,0.1, ,, BLACKWOOD,GWENT
23/03/2006, 18:56:29.2,51.752,-3.076,1.0825763485067605,0.2508727487086555,12.0,0.2, ,, ABERTILLERY,GWENT
30/06/2007, 01:49:18.6,51.728,-3.419,-0.04565483469324946,-0.5282047326326772,10.0,0.3, ,, ABERDARE,MID GLAMORGAN
16/06/2008, 01:10:14.2,51.598,-3.639,-0.4272624407756057,-0.21657374009614416,6.0,0.3, ,, MAESTEG,BRIDGEND
05/06/2009, 19:42:07.1,51.623,-3.645,-0.6927286015285493,1.9648432076595872,22.0,0.5,3,, MAESTEG,BRIDGEND
06/10/2009, 05:05:55.4,51.773,-4.101,0.6511938372832271,1.3415812225865211,18.0,0.5, ,, LLANNON,CARMARTHENSHIRE
02/12/2009, 17:52:59.2,51.697,-3.237,0.12026151577734022,0.7183192375134552,12.0,0.3, ,, BARGOED,CAERPHILLY
