yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
18/09/2002, 05:20:10.3,51.713,-3.588,-1.0600880874460041,0.7110743481252755,11.0,0.2, ,, GLYN-NEATH,W GLAMORGAN
21/01/2003, 01:40:55.8,51.671,-3.058,0.3651283793607952,-0.05864530706187816,7.0,0.1, ,, PONTYPOOL,GWENT
23/01/2003, 17:34:31.7,51.716,-3.336,0.5274948122881521,-0.21258923809930902,8.0,0.1, ,, MERTHYR TYDFIL,M GLAMO
25/01/2003, 19:20:59.4,51.669,-3.052,-0.7533959363609966,-0.21258923809930902,10.0,0.1, ,, PONTYPOOL,GWENT
17/03/2003, 10:24:14.2,51.653,-3.06,-0.4286630705062829,-0.8283649622490318,7.0,0.1, ,, CWMBRAN,GWENT
14/04/2003, 14:35:48.3,51.698,-3.246,-0.951843798827766,-0.3665331691367399,5.0,0.0, ,, BARGOED,MID GLAMORGAN
12/12/2003, 02:39:40.5,51.692,-3.035,1.4295305507734681,-0.8283649622490318,8.0,0.1, ,, PONTYPOOL,GWENT
07/03/2004, 05:26:53.0,51.669,-3.096,-1.1863730908339483,-0.5204771001741704,9.0,0.0, ,, NEWBRIDGE,GWENT
01/08/2005, 21:11:56.2,51.704,-3.173,-0.9698845135974725,-0.6744210312116012,8.0,0.1, ,, BLACKWOOD,GWENT
23/03/2006, 18:56:29.2,51.752,-3.076,1.249123403076405,0.24924255501298323,12.0,0.2, ,, ABERTILLERY,GWENT
30/06/2007, 01:49:18.6,51.728,-3.419,0.02235479873637507,-0.5204771001741704,10.0,0.3, ,, ABERDARE,MID GLAMORGAN
16/06/2008, 01:10:14.2,51.598,-3.639,-0.3925816409668702,-0.21258923809930902,6.0,0.3, ,, MAESTEG,BRIDGEND
05/06/2009, 19:42:07.1,51.623,-3.645,-0.6812330772821713,1.9426257964247209,22.0,0.5,3,, MAESTEG,BRIDGEND
06/10/2009, 05:05:55.4,51.773,-4.101,0.7800648190640403,1.3268500722749983,18.0,0.5, ,, LLANNON,CARMARTHENSHIRE
02/12/2009, 17:52:59.2,51.697,-3.237,0.20276194643343826,0.7110743481252755,12.0,0.3, ,, BARGOED,CAERPHILLY
15/12/2009, 15:25:26.3,51.709,-4.085,0.14863980212431918,-0.05864530706187816,11.0,0.3, ,, LLANELLI,CARMARTHNSHIRE
12/09/2010, 05:14:56.1,51.711,-3.397,0.43729123843962053,-0.5204771001741704,6.0,0.1, ,, ABERDARE,MID GLAMORGAN
17/01/2011, 14:28:11.2,51.595,-3.589,0.4914133827487393,0.24924255501298323,10.0,0.2, ,, MAESTEG,BRIDGEND
11/10/2011, 15:32:17.2,51.798,-3.146,2.151159141561721,-0.3665331691367399,9.0,0.1, ,, BRYNMAWR,GWENT
15/11/2011, 16:05:54.4,51.616,-3.581,0.3470876645910889,-0.21258923809930902,10.0,0.3,2,, MAESTEG,BRIDGEND
16/01/2012, 12:11:50.2,51.668,-3.225,-0.4106223557365766,-0.9823088932864626,4.0,0.1, ,, BARGOED,CAERPHILLY
19/04/2012, 07:41:31.7,51.62,-3.602,0.11255837258490667,-0.6744210312116012,8.0,0.2, ,, MAESTEG,BRIDGEND
15/05/2012, 06:41:44.8,51.808,-3.205,0.7439833895246278,1.3268500722749983,13.0,0.4, ,, RASSAU,BLAENAU GWENT
08/02/2013, 18:04:22.7,51.681,-3.664,-0.7714366511307028,-0.8283649622490318,6.0,0.4, ,, MAESTEG,BRIDGEND
07/04/2013, 08:08:12.1,51.691,-3.766,0.3290469498213824,-0.6744210312116012,6.0,0.3, ,, NEATH,NEATH PORT TALBOT
22/09/2013, 23:06:02.1,51.763,-4.252,-0.8435995102095282,-0.3665331691367399,4.0,0.1, ,, LLANNON,CARMARTHENSHIRE
08/11/2014, 06:00:56.1,51.693,-3.073,-1.0240066579065914,0.40318648605041374,12.0,0.3, ,, PONTYPOOL,TORFAEN
04/12/2014, 16:07:06.5,51.666,-3.114,-0.23021520803951345,0.40318648605041374,7.0,0.1,2,, NEWBRIDGE,CAERPHILLY
25/02/2015, 10:41:24.9,51.636,-3.594,-0.46474450004569556,0.5571304170878446,12.0,0.3,3,, BLAENGARW,BRIDGEND
12/06/2015, 09:38:35.7,51.714,-4.159,-0.2482559228092197,0.24924255501298323,7.0,0.3, ,, LLANELLI,CARMARTHS
02/08/2015, 03:42:27.7,51.729,-4.019,0.02235479873637507,-0.5204771001741704,10.0,0.3, ,, PONTARDDULAIS,SWANSEA
05/10/2015, 02:53:38.4,51.663,-3.163,-0.9338030840580598,-0.9823088932864626,5.0,0.2, ,, NEWBRIDGE,CAERPHILLY
05/10/2015, 03:44:59.1,51.66,-3.16,-0.8255587954398219,-0.3665331691367399,8.0,0.2, ,, NEWBRIDGE,CAERPHILLY
13/12/2015, 01:39:23.4,51.655,-3.167,0.29296552028196987,-0.5204771001741704,7.0,0.3, ,, BLACKWOOD,CAERPHILLY
13/12/2015, 05:28:18.8,51.651,-3.209,-0.4286630705062829,1.1729061412375674,12.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 14:33:52.7,51.666,-3.179,0.6898612452155087,0.24924255501298323,9.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 21:54:49.0,51.661,-3.183,0.29296552028196987,0.24924255501298323,9.0,0.2, ,, BLACKWOOD,CAERPHILLY
28/12/2015, 22:11:12.9,51.663,-3.174,0.5816169565972709,-0.05864530706187816,6.0,0.6, ,, BLACKWOOD,CAERPHILLY
30/12/2015, 01:03:52.1,51.662,-3.157,0.7259426747549216,0.40318648605041374,7.0,0.4,2,, BLACKWOOD,CAERPHILLY
01/01/2016, 22:32:21.3,51.664,-3.162,0.09451765781520041,-0.6744210312116012,6.0,0.5, ,, NEWBRIDGE,CAERPHILLY
29/10/2016, 02:02:35.0,51.674,-3.718,0.29296552028196987,-0.9823088932864626,8.0,0.2, ,, NEATH,NEATH PORT TALBOT
10/12/2016, 01:22:17.7,51.796,-4.03,0.7981055338337469,0.40318648605041374,8.0,0.3, ,, SARON,CARMARTHENSHIRE
21/01/2017, 21:57:56.8,51.701,-3.174,2.7645434437317356,-0.8283649622490318,4.0,0.0, ,, BARGOED,CAERPHILLY
11/07/2017, 04:35:55.2,51.581,-3.2,0.9424312519913973,-0.8283649622490318,7.0,0.2, ,, BEDWAS,CAERPHILLY
16/07/2017, 10:28:48.7,51.695,-3.23,0.02235479873637507,0.7110743481252755,12.0,0.2, ,, BARGOED,CAERPHILLY
17/02/2018, 14:31:07.6,51.767,-3.833,0.02235479873637507,4.559672624061043,42.0,0.5,5,, CWMLLYNFELL,NPT
17/02/2018, 14:35:21.0,51.76,-3.821,0.02235479873637507,0.24924255501298323,8.0,0.3, ,, CWMLLYNFELL,NPT
17/02/2018, 15:09:35.5,51.749,-3.824,0.076476943045494,-0.6744210312116012,6.0,0.2, ,, CWMLLYNFELL,NPT
17/02/2018, 16:27:06.6,51.767,-3.828,0.076476943045494,-0.21258923809930902,6.0,0.1, ,, CWMLLYNFELL,NPT
17/02/2018, 23:17:32.7,51.759,-3.819,0.076476943045494,0.8650182791627063,16.0,0.4, ,, CWMLLYNFELL,NPT
18/02/2018, 11:00:33.8,51.76,-3.825,0.05843622827578774,-0.05864530706187816,11.0,0.4, ,, CWMLLYNFELL,NPT
12/10/2018, 14:21:25.4,51.658,-3.118,-0.10393020465156919,1.1729061412375674,11.0,0.3, ,, NEWBRIDGE,CAERPHILLY
01/01/2020, 17:28:35.5,51.603,-3.515,-0.32041878188804507,-0.21258923809930902,9.0,0.4, ,, OGMORE VALE,BRIDGEND
05/01/2020, 16:57:55.7,51.597,-3.513,-0.30237806711833864,-0.21258923809930902,10.0,0.4, ,, OGMORE VALE,BRIDGEND
06/01/2020, 02:35:08.7,51.602,-3.523,-0.46474450004569556,0.24924255501298323,10.0,0.4, ,, OGMORE VALE,BRIDGEND
05/05/2020, 04:35:26.2,51.666,-3.219,-0.6271109329730524,-0.5204771001741704,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
13/05/2020, 09:24:06.4,51.666,-3.224,-0.6812330772821713,-0.8283649622490318,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
14/05/2020, 23:55:55.4,51.757,-3.923,0.4914133827487393,-0.9823088932864626,9.0,0.3, ,, GARNSWLLT,SWANSEA
08/08/2020, 11:09:41.7,51.592,-3.405,-0.951843798827766,-0.9823088932864626,5.0,0.2, ,, TONYREFAIL,RHONDDA CT
30/08/2020, 18:10:19.9,51.593,-3.421,-0.8796809397489409,-0.5204771001741704,10.0,0.3,3,, TONYREFAIL,RHONDDA CT
06/09/2020, 10:44:11.8,51.593,-3.412,-0.9338030840580598,-0.3665331691367399,9.0,0.2, ,, TONYREFAIL,RHONDDA CT
18/01/2021, 06:40:07.9,51.591,-3.431,-0.8075180806701157,-0.21258923809930902,7.0,0.2,3,, TONYREFAIL,RHONDDA CT
21/01/2022, 23:45:47.1,51.722,-3.313,1.3934491212340552,-0.9823088932864626,8.0,0.1, ,, BEDLINOG,MERTHYR TYDFIL
07/12/2022, 00:16:46.8,51.692,-4.168,0.9063498224519848,-0.8283649622490318,5.0,0.1, ,, LLANELLI,DYFED
20/01/2023, 06:53:50.7,51.814,-4.024,-0.3384594966577513,-0.8283649622490318,9.0,0.2, ,, LLANDYBIE,CARMARTH
