yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,locality,county,geometry
19/11/1997, 13:12:56.4,51.699,-4.243,20.1,1.7, BURRY PORT,DYFED,POINT (-823663.4252111064 5904952.644984266)
